code_n, n_tries,          qber,        f_mean,  c_iters_mean,  n_iters_mean,             R,  pass/s_n,  kost/p_n,   p_n_max,   correct/k_n,   discl_n,           FER 
10000,       200,      0.005750,    1.29407232,   55.41500000,  515.81000000,    1.29407232,        16,      1000,         0,      10000000,       660,    0.00000000
10000,       200,      0.006000,    1.28269672,   55.66000000,  530.74000000,    1.28269672,        16,      1000,         0,      10000000,       678,    0.00000000
10000,       200,      0.006250,    1.27831340,   55.54500000,  543.88500000,    1.27831340,        16,      1000,         0,      10000000,       699,    0.00000000
10000,       200,      0.031000,    1.37024713,   55.14500000, 1988.03000000,    1.37024713,        16,      1000,         0,      10000000,      2732,    0.00000000
10000,       200,      0.006500,    1.28836471,   56.70500000,  565.85000000,    1.28836471,        16,      1000,         0,      10000000,       728,    0.00000000
10000,       200,      0.006750,    1.29403987,   56.54000000,  587.44500000,    1.29403987,        16,      1000,         0,      10000000,       755,    0.00000000
10000,       200,      0.007000,    1.28429223,   57.24500000,  601.79000000,    1.28429223,        16,      1000,         0,      10000000,       772,    0.00000000
10000,       200,      0.007250,    1.28739310,   56.19500000,  613.58000000,    1.28739310,        16,      1000,         0,      10000000,       797,    0.00000000
10000,       200,      0.031250,    1.37099399,   53.79500000, 1995.52000000,    1.37099399,        16,      1000,         0,      10000000,      2750,    0.00000000
10000,       200,      0.007500,    1.28937388,   56.47500000,  633.60500000,    1.28937388,        16,      1000,         0,      10000000,       821,    0.00000000
10000,       200,      0.007750,    1.29280007,   54.01000000,  655.49000000,    1.29280007,        16,      1000,         0,      10000000,       846,    0.00000000
10000,       200,      0.008000,    1.28598651,   54.03500000,  669.46000000,    1.28598651,        16,      1000,         0,      10000000,       864,    0.00000000
10000,       200,      0.008250,    1.28875618,   54.69000000,  683.65500000,    1.28875618,        16,      1000,         0,      10000000,       888,    0.00000000
10000,       200,      0.060500,    1.44229878,   53.51500000, 3304.31500000,    1.44229878,        16,      1000,         0,      10000000,      4751,    0.00000000
10000,       200,      0.090250,    1.51203945,   50.19000000, 4454.20500000,    1.51203945,        16,      1000,         0,      10000000,      6612,    0.00000000
10000,       200,      0.008500,    1.29737838,   54.18000000,  705.94000000,    1.29737838,        16,      1000,         0,      10000000,       916,    0.00000000
10000,       200,      0.031500,    1.37125899,   53.00500000, 2013.01500000,    1.37125899,        16,      1000,         0,      10000000,      2768,    0.00000000
10000,       200,      0.008750,    1.30011948,   54.67000000,  727.12500000,    1.30011948,        16,      1000,         0,      10000000,       941,    0.00000000
10000,       200,      0.009000,    1.29865838,   53.98500000,  740.15500000,    1.29865838,        16,      1000,         0,      10000000,       962,    0.00000000
10000,       200,      0.009250,    1.30857358,   55.76500000,  762.62500000,    1.30857358,        16,      1000,         0,      10000000,       991,    0.00000000
10000,       200,      0.031750,    1.37401987,   52.87500000, 2028.54500000,    1.37401987,        16,      1000,         0,      10000000,      2790,    0.00000000
10000,       200,      0.009500,    1.29930398,   54.40000000,  775.44000000,    1.29930398,        16,      1000,         0,      10000000,      1006,    0.00000000
10000,       200,      0.009750,    1.30914221,   54.96500000,  796.94000000,    1.30914221,        16,      1000,         0,      10000000,      1035,    0.00000000
10000,       200,      0.010000,    1.30571736,   55.99500000,  809.93000000,    1.30571736,        16,      1000,         0,      10000000,      1054,    0.00000000
10000,       200,      0.010250,    1.30393293,   56.67500000,  822.04000000,    1.30393293,        16,      1000,         0,      10000000,      1075,    0.00000000
10000,       200,      0.032000,    1.37341467,   52.80500000, 2040.22500000,    1.37341467,        16,      1000,         0,      10000000,      2806,    0.00000000
10000,       200,      0.010500,    1.31153695,   55.81000000,  842.87000000,    1.31153695,        16,      1000,         0,      10000000,      1102,    0.00000000
10000,       200,      0.010750,    1.31200710,   55.08000000,  863.72000000,    1.31200710,        16,      1000,         0,      10000000,      1124,    0.00000000
10000,       200,      0.011000,    1.31202039,   55.63500000,  877.07500000,    1.31202039,        16,      1000,         0,      10000000,      1146,    0.00000000
10000,       200,      0.060750,    1.44237864,   53.83000000, 3313.83500000,    1.44237864,        16,      1000,         0,      10000000,      4765,    0.00000000
10000,       200,      0.011250,    1.31225096,   56.73000000,  888.51500000,    1.31225096,        16,      1000,         0,      10000000,      1167,    0.00000000
10000,       200,      0.032250,    1.37426401,   52.06500000, 2047.84000000,    1.37426401,        16,      1000,         0,      10000000,      2824,    0.00000000
10000,       200,      0.011500,    1.31264596,   56.93500000,  908.00500000,    1.31264596,        16,      1000,         0,      10000000,      1189,    0.00000000
10000,       200,      0.011750,    1.31863464,   57.77000000,  928.56000000,    1.31863464,        16,      1000,         0,      10000000,      1215,    0.00000000
10000,       200,      0.120250,    1.55621504,   48.57500000, 5377.17000000,    1.55621504,        16,      1000,         0,      10000000,      8249,    0.00000000
10000,       200,      0.012000,    1.31519779,   55.43500000,  942.36500000,    1.31519779,        16,      1000,         0,      10000000,      1233,    0.00000000
10000,       200,      0.032500,    1.37770011,   53.96000000, 2064.78500000,    1.37770011,        16,      1000,         0,      10000000,      2848,    0.00000000
10000,       200,      0.012250,    1.31464920,   56.77000000,  952.71500000,    1.31464920,        16,      1000,         0,      10000000,      1253,    0.00000000
10000,       200,      0.012500,    1.31534394,   57.11000000,  972.15500000,    1.31534394,        16,      1000,         0,      10000000,      1275,    0.00000000
10000,       200,      0.012750,    1.32017928,   56.87000000,  990.60000000,    1.32017928,        16,      1000,         0,      10000000,      1300,    0.00000000
10000,       200,      0.032750,    1.37873978,   54.08000000, 2081.79000000,    1.37873978,        16,      1000,         0,      10000000,      2867,    0.00000000
10000,       200,      0.013000,    1.31929219,   56.88000000, 1003.37500000,    1.31929219,        16,      1000,         0,      10000000,      1320,    0.00000000
10000,       200,      0.013250,    1.31885317,   55.64500000, 1014.48500000,    1.31885317,        16,      1000,         0,      10000000,      1340,    0.00000000
10000,       200,      0.061000,    1.44304578,   53.41000000, 3322.28000000,    1.44304578,        16,      1000,         0,      10000000,      4782,    0.00000000
10000,       200,      0.090500,    1.51253872,   50.77500000, 4464.98500000,    1.51253872,        16,      1000,         0,      10000000,      6626,    0.00000000
10000,       200,      0.013500,    1.31782748,   56.41000000, 1032.88500000,    1.31782748,        16,      1000,         0,      10000000,      1359,    0.00000000
10000,       200,      0.033000,    1.37806778,   52.49500000, 2092.20000000,    1.37806778,        16,      1000,         0,      10000000,      2883,    0.00000000
10000,       200,      0.013750,    1.32384425,   57.25000000, 1052.54000000,    1.32384425,        16,      1000,         0,      10000000,      1386,    0.00000000
10000,       200,      0.014000,    1.31766852,   57.29500000, 1063.33500000,    1.31766852,        16,      1000,         0,      10000000,      1400,    0.00000000
10000,       200,      0.014250,    1.31668329,   58.03000000, 1073.45000000,    1.31668329,        16,      1000,         0,      10000000,      1419,    0.00000000
10000,       200,      0.033250,    1.37923496,   53.95500000, 2102.42500000,    1.37923496,        16,      1000,         0,      10000000,      2902,    0.00000000
10000,       200,      0.014500,    1.32444190,   55.45500000, 1091.01000000,    1.32444190,        16,      1000,         0,      10000000,      1448,    0.00000000
10000,       200,      0.014750,    1.32443987,   57.85500000, 1109.12000000,    1.32443987,        16,      1000,         0,      10000000,      1468,    0.00000000
10000,       200,      0.015000,    1.32269100,   56.32000000, 1118.18500000,    1.32269100,        16,      1000,         0,      10000000,      1486,    0.00000000
10000,       200,      0.033500,    1.37928962,   52.32500000, 2115.28500000,    1.37928962,        16,      1000,         0,      10000000,      2919,    0.00000000
10000,       200,      0.061250,    1.44304338,   52.47500000, 3327.49000000,    1.44304338,        16,      1000,         0,      10000000,      4796,    0.00000000
10000,       200,      0.015250,    1.31891654,   55.10500000, 1130.81000000,    1.31891654,        16,      1000,         0,      10000000,      1501,    0.00000000
10000,       200,      0.015500,    1.32085658,   55.53000000, 1147.83500000,    1.32085658,        16,      1000,         0,      10000000,      1523,    0.00000000
10000,       200,      0.015750,    1.32597129,   54.45000000, 1166.55000000,    1.32597129,        16,      1000,         0,      10000000,      1549,    0.00000000
10000,       200,      0.033750,    1.38391862,   52.22500000, 2133.84500000,    1.38391862,        16,      1000,         0,      10000000,      2945,    0.00000000
10000,       200,      0.016000,    1.32142362,   52.65500000, 1178.90500000,    1.32142362,        16,      1000,         0,      10000000,      1563,    0.00000000
10000,       200,      0.016250,    1.32552199,   54.47500000, 1191.41000000,    1.32552199,        16,      1000,         0,      10000000,      1588,    0.00000000
10000,       200,      0.034000,    1.38257123,   54.42000000, 2144.68500000,    1.38257123,        16,      1000,         0,      10000000,      2959,    0.00000000
10000,       200,      0.016500,    1.32739752,   54.99500000, 1211.26500000,    1.32739752,        16,      1000,         0,      10000000,      1610,    0.00000000
10000,       200,      0.016750,    1.32922292,   56.19500000, 1229.04000000,    1.32922292,        16,      1000,         0,      10000000,      1632,    0.00000000
10000,       200,      0.061500,    1.44220188,   53.93500000, 3338.88000000,    1.44220188,        16,      1000,         0,      10000000,      4807,    0.00000000
10000,       200,      0.090750,    1.51362988,   50.59500000, 4478.35500000,    1.51362988,        16,      1000,         0,      10000000,      6644,    0.00000000
10000,       200,      0.017000,    1.33113617,   55.81500000, 1241.90500000,    1.33113617,        16,      1000,         0,      10000000,      1653,    0.00000000
10000,       200,      0.034250,    1.38396704,   53.34000000, 2154.36000000,    1.38396704,        16,      1000,         0,      10000000,      2979,    0.00000000
10000,       200,      0.017250,    1.33621614,   55.58500000, 1260.73500000,    1.33621614,        16,      1000,         0,      10000000,      1679,    0.00000000
10000,       200,      0.017500,    1.33370584,   56.74500000, 1272.99000000,    1.33370584,        16,      1000,         0,      10000000,      1695,    0.00000000
10000,       200,      0.034500,    1.38587519,   54.11000000, 2168.14000000,    1.38587519,        16,      1000,         0,      10000000,      3000,    0.00000000
10000,       200,      0.017750,    1.33681149,   55.09500000, 1289.32500000,    1.33681149,        16,      1000,         0,      10000000,      1719,    0.00000000
10000,       200,      0.018000,    1.33581456,   54.16000000, 1301.34500000,    1.33581456,        16,      1000,         0,      10000000,      1737,    0.00000000
10000,       200,      0.120500,    1.55690112,   48.74000000, 5387.97500000,    1.55690112,        16,      1000,         0,      10000000,      8263,    0.00000000
10000,       200,      0.018250,    1.34209290,   56.59500000, 1320.83500000,    1.34209290,        16,      1000,         0,      10000000,      1764,    0.00000000
10000,       200,      0.034750,    1.38620150,   54.00000000, 2185.48500000,    1.38620150,        16,      1000,         0,      10000000,      3017,    0.00000000
10000,       200,      0.061750,    1.44442423,   52.83000000, 3351.47500000,    1.44442423,        16,      1000,         0,      10000000,      4829,    0.00000000
10000,       200,      0.018500,    1.33986855,   55.10000000, 1333.13500000,    1.33986855,        16,      1000,         0,      10000000,      1781,    0.00000000
10000,       200,      0.018750,    1.34274995,   56.53500000, 1351.16500000,    1.34274995,        16,      1000,         0,      10000000,      1804,    0.00000000
10000,       200,      0.035000,    1.38622602,   54.01000000, 2195.14000000,    1.38622602,        16,      1000,         0,      10000000,      3034,    0.00000000
10000,       200,      0.019000,    1.34201436,   56.37500000, 1364.30000000,    1.34201436,        16,      1000,         0,      10000000,      1822,    0.00000000
10000,       200,      0.019250,    1.34214668,   56.29500000, 1372.54000000,    1.34214668,        16,      1000,         0,      10000000,      1841,    0.00000000
10000,       200,      0.035250,    1.38978638,   52.86000000, 2208.54000000,    1.38978638,        16,      1000,         0,      10000000,      3058,    0.00000000
10000,       200,      0.019500,    1.34254256,   55.70000000, 1392.08500000,    1.34254256,        16,      1000,         0,      10000000,      1861,    0.00000000
10000,       200,      0.019750,    1.34761380,   55.52000000, 1410.12500000,    1.34761380,        16,      1000,         0,      10000000,      1887,    0.00000000
10000,       200,      0.062000,    1.44241911,   52.54500000, 3355.91500000,    1.44241911,        16,      1000,         0,      10000000,      4836,    0.00000000
10000,       200,      0.091000,    1.51258675,   50.41000000, 4482.34000000,    1.51258675,        16,      1000,         0,      10000000,      6652,    0.00000000
10000,       200,      0.020000,    1.34574569,   55.55000000, 1421.43000000,    1.34574569,        16,      1000,         0,      10000000,      1903,    0.00000000
10000,       200,      0.035500,    1.38887557,   53.67000000, 2220.09500000,    1.38887557,        16,      1000,         0,      10000000,      3073,    0.00000000
10000,       200,      0.020250,    1.34558180,   55.81500000, 1432.05500000,    1.34558180,        16,      1000,         0,      10000000,      1922,    0.00000000
10000,       200,      0.020500,    1.34861452,   56.96000000, 1450.22500000,    1.34861452,        16,      1000,         0,      10000000,      1945,    0.00000000
10000,       200,      0.035750,    1.39012846,   53.93000000, 2234.40500000,    1.39012846,        16,      1000,         0,      10000000,      3092,    0.00000000
10000,       200,      0.020750,    1.35093377,   56.31000000, 1468.38000000,    1.35093377,        16,      1000,         0,      10000000,      1967,    0.00000000
10000,       200,      0.021000,    1.35284183,   56.19000000, 1476.93500000,    1.35284183,        16,      1000,         0,      10000000,      1988,    0.00000000
10000,       200,      0.036000,    1.39072923,   53.63500000, 2245.25000000,    1.39072923,        16,      1000,         0,      10000000,      3110,    0.00000000
10000,       200,      0.062250,    1.44200972,   51.73500000, 3360.66000000,    1.44200972,        16,      1000,         0,      10000000,      4849,    0.00000000
10000,       200,      0.021250,    1.35385802,   55.41500000, 1494.16000000,    1.35385802,        16,      1000,         0,      10000000,      2009,    0.00000000
10000,       200,      0.021500,    1.35125604,   56.33500000, 1506.93500000,    1.35125604,        16,      1000,         0,      10000000,      2023,    0.00000000
10000,       200,      0.036250,    1.39234718,   53.31500000, 2260.36000000,    1.39234718,        16,      1000,         0,      10000000,      3130,    0.00000000
10000,       200,      0.021750,    1.35650655,   56.96000000, 1524.45000000,    1.35650655,        16,      1000,         0,      10000000,      2050,    0.00000000
10000,       200,      0.022000,    1.35376396,   56.73000000, 1534.86000000,    1.35376396,        16,      1000,         0,      10000000,      2064,    0.00000000
10000,       200,      0.036500,    1.39332474,   54.45500000, 2270.02500000,    1.39332474,        16,      1000,         0,      10000000,      3149,    0.00000000
10000,       200,      0.022250,    1.35179255,   56.16000000, 1542.32500000,    1.35179255,        16,      1000,         0,      10000000,      2080,    0.00000000
10000,       200,      0.062500,    1.44481723,   49.52500000, 3376.22500000,    1.44481723,        16,      1000,         0,      10000000,      4873,    0.00000000
10000,       200,      0.091250,    1.51416006,   50.66000000, 4487.82000000,    1.51416006,        16,      1000,         0,      10000000,      6671,    0.00000000
10000,       200,      0.120750,    1.55680328,   48.56500000, 5393.61000000,    1.55680328,        16,      1000,         0,      10000000,      8274,    0.00000000
10000,       200,      0.022500,    1.35491584,   55.53500000, 1559.59000000,    1.35491584,        16,      1000,         0,      10000000,      2103,    0.00000000
10000,       200,      0.036750,    1.39386329,   54.06500000, 2285.68000000,    1.39386329,        16,      1000,         0,      10000000,      3166,    0.00000000
10000,       200,      0.022750,    1.35741375,   55.93000000, 1577.90500000,    1.35741375,        16,      1000,         0,      10000000,      2125,    0.00000000
10000,       200,      0.023000,    1.35540590,   56.26000000, 1588.11500000,    1.35540590,        16,      1000,         0,      10000000,      2141,    0.00000000
10000,       200,      0.037000,    1.39474026,   54.39000000, 2296.08500000,    1.39474026,        16,      1000,         0,      10000000,      3185,    0.00000000
10000,       200,      0.023250,    1.35568195,   55.58000000, 1596.85500000,    1.35568195,        16,      1000,         0,      10000000,      2159,    0.00000000
10000,       200,      0.062750,    1.44542452,   48.77000000, 3388.38000000,    1.44542452,        16,      1000,         0,      10000000,      4889,    0.00000000
10000,       200,      0.023500,    1.35799415,   55.00500000, 1614.82000000,    1.35799415,        16,      1000,         0,      10000000,      2181,    0.00000000
10000,       200,      0.037250,    1.39671276,   53.65000000, 2309.99000000,    1.39671276,        16,      1000,         0,      10000000,      3205,    0.00000000
10000,       200,      0.023750,    1.35961268,   55.93500000, 1631.67000000,    1.35961268,        16,      1000,         0,      10000000,      2202,    0.00000000
10000,       200,      0.024000,    1.35739547,   56.57500000, 1641.24500000,    1.35739547,        16,      1000,         0,      10000000,      2217,    0.00000000
10000,       200,      0.037500,    1.39574168,   54.12000000, 2319.11500000,    1.39574168,        16,      1000,         0,      10000000,      3220,    0.00000000
10000,       200,      0.024250,    1.35942681,   56.26000000, 1651.70500000,    1.35942681,        16,      1000,         0,      10000000,      2238,    0.00000000
10000,       200,      0.024500,    1.36095677,   54.73000000, 1668.33500000,    1.36095677,        16,      1000,         0,      10000000,      2259,    0.00000000
10000,       200,      0.037750,    1.39783365,   53.36500000, 2336.28500000,    1.39783365,        16,      1000,         0,      10000000,      3241,    0.00000000
10000,       200,      0.091500,    1.51483417,   50.10000000, 4502.34000000,    1.51483417,        16,      1000,         0,      10000000,      6687,    0.00000000
10000,       200,      0.063000,    1.44432957,   50.57000000, 3396.75000000,    1.44432957,        16,      1000,         0,      10000000,      4899,    0.00000000
10000,       200,      0.024750,    1.36293534,   55.55500000, 1684.70500000,    1.36293534,        16,      1000,         0,      10000000,      2280,    0.00000000
10000,       200,      0.038000,    1.39766033,   54.22500000, 2343.19000000,    1.39766033,        16,      1000,         0,      10000000,      3257,    0.00000000
10000,       200,      0.025000,    1.36115992,   55.77500000, 1695.74500000,    1.36115992,        16,      1000,         0,      10000000,      2295,    0.00000000
10000,       200,      0.025250,    1.36609543,   56.12500000, 1711.09500000,    1.36609543,        16,      1000,         0,      10000000,      2322,    0.00000000
10000,       200,      0.038250,    1.39905762,   54.29500000, 2359.73500000,    1.39905762,        16,      1000,         0,      10000000,      3276,    0.00000000
10000,       200,      0.025500,    1.36460639,   55.44500000, 1720.52000000,    1.36460639,        16,      1000,         0,      10000000,      2337,    0.00000000
10000,       200,      0.063250,    1.44559001,   50.67000000, 3402.09000000,    1.44559001,        16,      1000,         0,      10000000,      4918,    0.00000000
10000,       200,      0.025750,    1.36567727,   56.08000000, 1737.27500000,    1.36567727,        16,      1000,         0,      10000000,      2357,    0.00000000
10000,       200,      0.038500,    1.40049816,   53.96000000, 2369.38000000,    1.40049816,        16,      1000,         0,      10000000,      3296,    0.00000000
10000,       200,      0.121000,    1.55681717,   48.37500000, 5399.82500000,    1.55681717,        16,      1000,         0,      10000000,      8285,    0.00000000
10000,       200,      0.026000,    1.36408368,   55.64500000, 1746.37500000,    1.36408368,        16,      1000,         0,      10000000,      2372,    0.00000000
10000,       200,      0.026250,    1.36322356,   56.49000000, 1755.67000000,    1.36322356,        16,      1000,         0,      10000000,      2388,    0.00000000
10000,       200,      0.038750,    1.40175084,   54.33000000, 2385.58000000,    1.40175084,        16,      1000,         0,      10000000,      3315,    0.00000000
10000,       200,      0.026500,    1.36580237,   56.19000000, 1771.96500000,    1.36580237,        16,      1000,         0,      10000000,      2410,    0.00000000
10000,       200,      0.091750,    1.51482778,   51.39500000, 4508.84500000,    1.51482778,        16,      1000,         0,      10000000,      6699,    0.00000000
10000,       200,      0.063500,    1.44688050,   49.62500000, 3419.53500000,    1.44688050,        16,      1000,         0,      10000000,      4936,    0.00000000
10000,       200,      0.026750,    1.36712470,   55.58000000, 1787.04500000,    1.36712470,        16,      1000,         0,      10000000,      2431,    0.00000000
10000,       200,      0.039000,    1.40240607,   53.45500000, 2393.35500000,    1.40240607,        16,      1000,         0,      10000000,      3333,    0.00000000
10000,       200,      0.027000,    1.36475281,   55.37500000, 1798.49500000,    1.36475281,        16,      1000,         0,      10000000,      2444,    0.00000000
10000,       200,      0.039250,    1.40415348,   55.69500000, 2409.72000000,    1.40415348,        16,      1000,         0,      10000000,      3353,    0.00000000
10000,       200,      0.027250,    1.36580826,   56.25000000, 1806.02000000,    1.36580826,        16,      1000,         0,      10000000,      2464,    0.00000000
10000,       200,      0.027500,    1.36787323,   56.74000000, 1824.36000000,    1.36787323,        16,      1000,         0,      10000000,      2485,    0.00000000
10000,       200,      0.063750,    1.44827530,   49.36500000, 3430.34000000,    1.44827530,        16,      1000,         0,      10000000,      4955,    0.00000000
10000,       200,      0.039500,    1.40168549,   55.26500000, 2415.97500000,    1.40168549,        16,      1000,         0,      10000000,      3363,    0.00000000
10000,       200,      0.027750,    1.36942339,   57.33000000, 1837.76500000,    1.36942339,        16,      1000,         0,      10000000,      2505,    0.00000000
10000,       200,      0.028000,    1.36724297,   55.94500000, 1848.29000000,    1.36724297,        16,      1000,         0,      10000000,      2519,    0.00000000
10000,       200,      0.039750,    1.40499003,   54.57500000, 2434.06000000,    1.40499003,        16,      1000,         0,      10000000,      3388,    0.00000000
10000,       200,      0.028250,    1.36690372,   56.25000000, 1854.13000000,    1.36690372,        16,      1000,         0,      10000000,      2536,    0.00000000
10000,       200,      0.092000,    1.51443920,   51.24500000, 4515.64000000,    1.51443920,        16,      1000,         0,      10000000,      6710,    0.00000000
10000,       200,      0.064000,    1.44773488,   49.96000000, 3438.51000000,    1.44773488,        16,      1000,         0,      10000000,      4967,    0.00000000
10000,       200,      0.028500,    1.36816958,   55.30000000, 1869.91500000,    1.36816958,        16,      1000,         0,      10000000,      2555,    0.00000000
10000,       200,      0.040000,    1.40515673,   54.04000000, 2440.58500000,    1.40515673,        16,      1000,         0,      10000000,      3404,    0.00000000
10000,       200,      0.028750,    1.36968392,   56.41000000, 1886.15500000,    1.36968392,        16,      1000,         0,      10000000,      2576,    0.00000000
10000,       200,      0.040250,    1.40585095,   55.08500000, 2456.36500000,    1.40585095,        16,      1000,         0,      10000000,      3422,    0.00000000
10000,       200,      0.121250,    1.55705304,   48.32000000, 5401.21000000,    1.55705304,        16,      1000,         0,      10000000,      8298,    0.00000000
10000,       200,      0.029000,    1.37023749,   56.25500000, 1892.57000000,    1.37023749,        16,      1000,         0,      10000000,      2594,    0.00000000
10000,       200,      0.029250,    1.36821251,   57.09500000, 1903.04000000,    1.36821251,        16,      1000,         0,      10000000,      2608,    0.00000000
10000,       200,      0.040500,    1.40647032,   54.27000000, 2465.94500000,    1.40647032,        16,      1000,         0,      10000000,      3439,    0.00000000
10000,       200,      0.064250,    1.44894320,   51.04500000, 3446.66500000,    1.44894320,        16,      1000,         0,      10000000,      4985,    0.00000000
10000,       200,      0.029500,    1.36937425,   57.16000000, 1916.53000000,    1.36937425,        16,      1000,         0,      10000000,      2627,    0.00000000
10000,       200,      0.040750,    1.40706873,   54.45000000, 2480.45500000,    1.40706873,        16,      1000,         0,      10000000,      3457,    0.00000000
10000,       200,      0.029750,    1.37188935,   55.44000000, 1933.62000000,    1.37188935,        16,      1000,         0,      10000000,      2649,    0.00000000
10000,       200,      0.092250,    1.51439927,   50.87000000, 4519.96000000,    1.51439927,        16,      1000,         0,      10000000,      6722,    0.00000000
10000,       200,      0.030000,    1.37108623,   54.85000000, 1938.28000000,    1.37108623,        16,      1000,         0,      10000000,      2665,    0.00000000
10000,       200,      0.041000,    1.40755728,   54.50500000, 2487.67500000,    1.40755728,        16,      1000,         0,      10000000,      3474,    0.00000000
10000,       200,      0.064500,    1.45006412,   49.52000000, 3461.52000000,    1.45006412,        16,      1000,         0,      10000000,      5003,    0.00000000
10000,       200,      0.041250,    1.40755436,   54.37000000, 2501.65500000,    1.40755436,        16,      1000,         0,      10000000,      3490,    0.00000000
10000,       200,      0.041500,    1.40827885,   53.55500000, 2512.41500000,    1.40827885,        16,      1000,         0,      10000000,      3508,    0.00000000
10000,       200,      0.064750,    1.45140324,   50.34500000, 3476.13000000,    1.45140324,        16,      1000,         0,      10000000,      5022,    0.00000000
10000,       200,      0.041750,    1.40936316,   54.54500000, 2526.06000000,    1.40936316,        16,      1000,         0,      10000000,      3527,    0.00000000
10000,       200,      0.092500,    1.51574030,   50.82000000, 4529.40500000,    1.51574030,        16,      1000,         0,      10000000,      6741,    0.00000000
10000,       200,      0.121500,    1.55689910,   48.77000000, 5411.50500000,    1.55689910,        16,      1000,         0,      10000000,      8308,    0.00000000
10000,       200,      0.042000,    1.41162783,   53.78000000, 2534.66500000,    1.41162783,        16,      1000,         0,      10000000,      3548,    0.00000000
10000,       200,      0.065000,    1.45188809,   49.62000000, 3480.78000000,    1.45188809,        16,      1000,         0,      10000000,      5037,    0.00000000
10000,       200,      0.042250,    1.41217004,   54.68000000, 2551.94000000,    1.41217004,        16,      1000,         0,      10000000,      3565,    0.00000000
10000,       200,      0.042500,    1.41199834,   55.62000000, 2560.38500000,    1.41199834,        16,      1000,         0,      10000000,      3581,    0.00000000
10000,       200,      0.065250,    1.45215515,   50.67000000, 3489.66000000,    1.45215515,        16,      1000,         0,      10000000,      5052,    0.00000000
